,source,target,specificity,weight,rank_count,rank_specificity
74,musicologist,astronomer,514.5667938542938,7,3.0,3.0
75,musicologist,historian,144.36652032607915,4,4.0,4.0
76,musicologist,physicist,42.30876068376069,2,5.0,5.0
77,musicologist,theologian,14.239590964590963,1,8.0,6.0
78,musicologist,chemist,11.555657305657306,1,9.0,7.0
79,musicologist,geographer,9.642094017094017,1,6.0,8.0
80,musicologist,linguist,8.210012210012211,1,7.0,9.0
81,meteorologist,physicist,79.24807692307691,2,1.0,1.0
82,meteorologist,mathematician,79.24807692307691,2,3.0,2.0
83,meteorologist,astronomer,73.70484432234433,2,2.0,3.0
84,meteorologist,botanist,14.239590964590963,1,5.0,4.0
85,meteorologist,philosopher,13.391563042220936,1,4.0,5.0
86,mathematician,astronomer,94676.54423076923,117,1.0,1.0
87,mathematician,philosopher,18297.65637651822,58,2.0,2.0
88,mathematician,geographer,1869.848901098901,16,4.0,3.0
89,mathematician,historian,1734.163461538461,17,3.0,4.0
90,mathematician,physicist,1428.1346153846155,14,5.0,5.0
91,mathematician,musicologist,1376.3087606837607,11,7.0,6.0
92,mathematician,linguist,1072.6538461538462,13,6.0,7.0
93,mathematician,theologian,87.69615384615383,3,9.0,8.0
94,mathematician,meteorologist,79.24807692307691,2,12.0,9.0
95,mathematician,chemist,72.11538461538461,3,10.0,10.0
96,mathematician,botanist,46.17307692307693,3,8.0,11.0
97,mathematician,anthropologist,23.877564102564104,2,11.0,12.0
98,mathematician,anatomist,12.92445054945055,1,13.0,13.0
99,mathematician,zoologist,7.560314685314687,1,14.0,14.0
100,logician,philosopher,98.21458694813957,2,1.0,1.0
101,logician,theologian,46.553937728937726,1,3.0,2.0
102,logician,linguist,28.36630036630037,1,2.0,3.0
103,linguist,mathematician,1072.6538461538462,13,2.0,1.0
104,linguist,astronomer,999.4315018315019,13,1.0,2.0
105,linguist,historian,415.7750484809309,9,3.0,3.0
106,linguist,philosopher,290.7351069982649,8,4.0,4.0
107,linguist,botanist,170.1978021978022,6,5.0,5.0
108,linguist,geographer,152.65384615384613,5,6.0,6.0
109,linguist,anthropologist,141.8315018315018,5,7.0,7.0
110,linguist,physicist,52.65384615384615,3,8.0,8.0
111,linguist,logician,28.36630036630037,1,16.0,9.0
112,linguist,chemist,26.465201465201467,2,9.0,10.0
113,linguist,economist,11.076923076923078,1,12.0,11.0
114,linguist,political scientist,9.462912087912086,1,15.0,12.0
115,linguist,musicologist,8.210012210012211,1,11.0,13.0
116,linguist,archeologist,8.210012210012211,1,14.0,14.0
117,linguist,theologian,7.209890109890109,1,13.0,15.0
118,linguist,zoologist,6.393606393606393,1,10.0,16.0
119,historian,geographer,3190.398755656108,23,1.0,1.0
120,historian,mathematician,1734.163461538461,17,3.0,2.0
121,historian,philosopher,1589.5159583063994,19,2.0,3.0
122,historian,archeologist,1582.3665203260791,13,5.0,4.0
123,historian,astronomer,1429.884941284206,16,4.0,5.0
124,historian,anthropologist,551.1555295195001,10,6.0,6.0
125,historian,linguist,415.7750484809309,9,7.0,7.0
126,historian,botanist,367.62192954104717,9,8.0,8.0
127,historian,economist,295.96408371040724,5,9.0,9.0
128,historian,musicologist,144.36652032607915,4,10.0,10.0
129,historian,theologian,129.1520523594053,4,11.0,11.0
130,historian,anatomist,45.022907239819006,2,13.0,12.0
131,historian,zoologist,27.272819092672037,2,14.0,13.0
132,historian,chemist,24.68912949795303,2,15.0,14.0
133,historian,physicist,20.634049773755653,2,12.0,15.0
134,historian,sociologist,15.187790885585002,1,17.0,16.0
135,historian,political scientist,8.799288946347769,1,16.0,17.0
136,geologist,botanist,278.97542735042737,5,1.0,1.0
137,geologist,geographer,229.78159340659337,4,2.0,2.0
138,geologist,paleontologist,67.34775641025641,1,6.0,3.0
139,geologist,anthropologist,51.538782051282055,2,3.0,4.0
140,geologist,archeologist,21.154380341880344,1,5.0,5.0
141,geologist,zoologist,16.961975524475523,1,4.0,6.0
142,geologist,chemist,15.39102564102564,1,7.0,7.0
143,geographer,historian,3190.398755656108,23,1.0,1.0
144,geographer,mathematician,1869.848901098901,16,2.0,2.0
145,geographer,astronomer,1145.877564102564,13,3.0,3.0
146,geographer,philosopher,640.4984817813764,11,4.0,4.0
147,geographer,botanist,353.9508547008547,8,5.0,5.0
148,geographer,geologist,229.78159340659337,4,8.0,6.0
149,geographer,linguist,152.65384615384613,5,6.0,7.0
150,geographer,physicist,110.99175824175825,4,7.0,8.0
151,geographer,zoologist,79.19667832167832,3,9.0,9.0
152,geographer,anthropologist,56.54423076923078,3,10.0,10.0
153,geographer,anatomist,55.495879120879124,2,11.0,11.0
154,geographer,chemist,30.78205128205128,2,12.0,12.0
155,geographer,musicologist,9.642094017094017,1,13.0,13.0
156,geographer,archeologist,9.642094017094017,1,14.0,14.0
157,geneticist,chemist,38.46916971916972,1,3.0,1.0
158,geneticist,anthropologist,30.386462148962146,1,2.0,2.0
159,geneticist,botanist,25.000050875050878,1,1.0,3.0
160,epidemiologist,botanist,78.90125152625154,1,1.0,1.0
161,economist,historian,295.96408371040724,5,1.0,1.0
162,economist,philosopher,167.24924089068827,4,2.0,2.0
163,economist,sociologist,39.624038461538454,1,7.0,3.0
164,economist,political scientist,24.038461538461537,1,6.0,4.0
165,economist,archeologist,21.154380341880344,1,4.0,5.0
166,economist,anthropologist,11.938782051282052,1,5.0,6.0
167,economist,linguist,11.076923076923078,1,3.0,7.0
168,chemist,physicist,300.11538461538464,6,1.0,1.0
169,chemist,botanist,158.66687016687015,5,2.0,2.0
170,chemist,astronomer,121.54584859584858,4,3.0,3.0
171,chemist,mathematician,72.11538461538461,3,4.0,4.0
172,chemist,philosopher,51.630277617119724,3,5.0,5.0
173,chemist,geneticist,38.46916971916972,1,12.0,6.0
174,chemist,geographer,30.78205128205128,2,7.0,7.0
175,chemist,anthropologist,28.479181929181927,2,9.0,8.0
176,chemist,linguist,26.465201465201467,2,8.0,9.0
177,chemist,historian,24.68912949795303,2,6.0,10.0
178,chemist,geologist,15.39102564102564,1,11.0,11.0
179,chemist,musicologist,11.555657305657306,1,10.0,12.0
180,botanist,zoologist,2901.5501304251306,20,1.0,1.0
181,botanist,pharmacologist,722.0123626373627,3,12.0,2.0
182,botanist,historian,367.62192954104717,9,2.0,3.0
183,botanist,geographer,353.9508547008547,8,3.0,4.0
184,botanist,geologist,278.97542735042737,5,6.0,5.0
185,botanist,philosopher,256.70272636720006,8,4.0,6.0
186,botanist,linguist,170.1978021978022,6,5.0,7.0
187,botanist,chemist,158.66687016687015,5,7.0,8.0
188,botanist,physicist,84.61752136752138,4,8.0,9.0
189,botanist,taxonomist,78.90125152625154,1,13.0,10.0
190,botanist,epidemiologist,78.90125152625154,1,18.0,11.0
191,botanist,anthropologist,78.46692104192105,4,10.0,12.0
192,botanist,astronomer,78.46692104192105,4,9.0,13.0
193,botanist,mathematician,46.17307692307693,3,11.0,14.0
194,botanist,paleontologist,25.000050875050878,1,15.0,15.0
195,botanist,geneticist,25.000050875050878,1,17.0,16.0
196,botanist,meteorologist,14.239590964590963,1,16.0,17.0
197,botanist,archeologist,7.098918057251391,1,14.0,18.0
198,astronomer,mathematician,94676.54423076923,117,1.0,1.0
199,astronomer,philosopher,9360.315040003856,43,2.0,2.0
200,astronomer,historian,1429.884941284206,16,3.0,3.0
201,astronomer,physicist,1331.077564102564,14,4.0,4.0
202,astronomer,geographer,1145.877564102564,13,5.0,5.0
203,astronomer,linguist,999.4315018315019,13,6.0,6.0
204,astronomer,musicologist,514.5667938542938,7,7.0,7.0
205,astronomer,chemist,121.54584859584858,4,9.0,8.0
206,astronomer,theologian,81.46302197802198,3,10.0,9.0
207,astronomer,botanist,78.46692104192105,4,8.0,10.0
208,astronomer,meteorologist,73.70484432234433,2,12.0,11.0
209,astronomer,anthropologist,22.038977411477408,2,11.0,12.0
210,astronomer,anatomist,11.938782051282052,1,13.0,13.0
211,astronomer,political scientist,10.215750915750915,1,15.0,14.0
212,astronomer,zoologist,6.937566600066599,1,14.0,15.0
213,archeologist,historian,1582.3665203260791,13,1.0,1.0
214,archeologist,anthropologist,376.35938644688645,6,2.0,2.0
215,archeologist,economist,21.154380341880344,1,7.0,3.0
216,archeologist,geologist,21.154380341880344,1,9.0,4.0
217,archeologist,theologian,14.239590964590963,1,8.0,5.0
218,archeologist,geographer,9.642094017094017,1,3.0,6.0
219,archeologist,linguist,8.210012210012211,1,5.0,7.0
220,archeologist,botanist,7.098918057251391,1,6.0,8.0
221,archeologist,philosopher,6.632064937985991,1,4.0,9.0
222,anthropologist,historian,551.1555295195001,10,1.0,1.0
223,anthropologist,archeologist,376.35938644688645,6,2.0,2.0
224,anthropologist,linguist,141.8315018315018,5,3.0,3.0
225,anthropologist,botanist,78.46692104192105,4,5.0,4.0
226,anthropologist,philosopher,73.93609263543475,4,4.0,5.0
227,anthropologist,geographer,56.54423076923078,3,6.0,6.0
228,anthropologist,geologist,51.538782051282055,2,9.0,7.0
229,anthropologist,geneticist,30.386462148962146,1,14.0,8.0
230,anthropologist,chemist,28.479181929181927,2,10.0,9.0
231,anthropologist,mathematician,23.877564102564104,2,8.0,10.0
232,anthropologist,astronomer,22.038977411477408,2,7.0,11.0
233,anthropologist,sociologist,17.46484432234432,1,15.0,12.0
234,anthropologist,economist,11.938782051282052,1,13.0,13.0
235,anthropologist,anatomist,11.938782051282052,1,12.0,14.0
236,anthropologist,physicist,5.077564102564104,1,11.0,15.0
237,anatomist,philosopher,167.24924089068827,4,1.0,1.0
238,anatomist,geographer,55.495879120879124,2,3.0,2.0
239,anatomist,historian,45.022907239819006,2,2.0,3.0
240,anatomist,zoologist,16.961975524475523,1,6.0,4.0
241,anatomist,mathematician,12.92445054945055,1,5.0,5.0
242,anatomist,anthropologist,11.938782051282052,1,7.0,6.0
243,anatomist,astronomer,11.938782051282052,1,4.0,7.0
