,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation
1506,Q378356,Wei Zheng,re_chinese_world,Chinese world,580.0,philosopher | historian
1507,Q45613140,Yang Lian,re_chinese_world,Chinese world,1452.0,astronomer | mathematician
1508,Q8071112,Zhu Guozhen,re_chinese_world,Chinese world,1557.0,historian
1509,Q1243676,Martino Martini,re_chinese_world,Chinese world,1614.0,geographer | historian
1510,Q16904447,Zhang Jian,re_chinese_world,Chinese world,1768.0,historian
1511,Q11573252,Mingsheng Wang,re_chinese_world,Chinese world,1722.0,historian
1512,Q3359752,Urbain Faurie,re_chinese_world,Chinese world,1847.0,botanist
1513,Q152919,Li Si,re_chinese_world,Chinese world,-279.0,philosopher
1514,Q17163746,Wan Jing,re_chinese_world,Chinese world,1659.0,historian
1515,Q197338,Zhang Zai,re_chinese_world,Chinese world,1020.0,philosopher
1516,Q725600,Jean Joseph Marie Amiot,re_chinese_world,Chinese world,1718.0,astronomer | linguist | historian
1517,Q11067613,Zhang Cang,re_chinese_world,Chinese world,-252.0,mathematician
1518,Q1049563,Lodovico Buglio,re_chinese_world,Chinese world,1606.0,mathematician
1519,Q736647,Fang Xuanling,re_chinese_world,Chinese world,578.0,historian
1520,Q45414781,Feng Zizhen,re_chinese_world,Chinese world,1257.0,historian
1521,Q698925,Li Shizhen,re_chinese_world,Chinese world,1517.0,botanist
1522,Q470718,Hudson Taylor,re_chinese_world,Chinese world,1832.0,theologian
1523,Q4587779,Yang Guangxian,re_chinese_world,Chinese world,1597.0,astronomer
1524,Q733082,Guo Shoujing,re_chinese_world,Chinese world,1231.0,astronomer | mathematician
1525,Q724293,Sengzhao,re_chinese_world,Chinese world,384.0,philosopher
1526,Q45648447,Zheng Qi,re_chinese_world,Chinese world,1428.0,historian
1527,Q9372,Sima Qian,re_chinese_world,Chinese world,-144.0,astronomer | philosopher | historian | mathematician
1528,Q10900452,Liu Fenglu,re_chinese_world,Chinese world,1776.0,philosopher
1529,Q7967402,Wang Daiyu,re_chinese_world,Chinese world,1600.0,philosopher
1530,Q1147782,Xiang Xiu,re_chinese_world,Chinese world,250.0,philosopher
1531,Q118467,Nicolas Fiva,re_chinese_world,Chinese world,1609.0,theologian | mathematician
1532,Q13424361,Liu Zhi,re_chinese_world,Chinese world,1669.0,philosopher
1533,Q11125626,Yin Shidan,re_chinese_world,Chinese world,1522.0,historian
1534,Q45602254,Tang Su,re_chinese_world,Chinese world,1331.0,historian
1535,Q4604,Confucius,re_chinese_world,Chinese world,-550.0,philosopher
1536,Q5049015,Caspar Castner,re_chinese_world,Chinese world,1655.0,geographer | astronomer | mathematician
1537,Q45369541,Bo Ting,re_chinese_world,Chinese world,1248.0,historian
1538,Q4385580,Pei Wei (Jin dynasty),re_chinese_world,Chinese world,267.0,philosopher
1539,Q3508627,Karel Slavíček,re_chinese_world,Chinese world,1678.0,astronomer | linguist | mathematician | musicologist
1540,Q11068495,Zhang Dunren,re_chinese_world,Chinese world,1754.0,mathematician
1541,Q218900,Shi Shen,re_chinese_world,Chinese world,-400.0,astronomer
1542,Q2401828,Sima Tan,re_chinese_world,Chinese world,-164.0,historian
1543,Q10918606,Wu Renchen,re_chinese_world,Chinese world,1628.0,historian | mathematician
1544,Q15912341,Wang Dan,re_chinese_world,Chinese world,957.0,historian
1545,Q67221,Karl Gützlaff,re_chinese_world,Chinese world,1803.0,linguist
1546,Q10945451,Sun Yuanhua,re_chinese_world,Chinese world,1582.0,mathematician
1547,Q8059959,Yu Qin,re_chinese_world,Chinese world,1284.0,geographer
1548,Q2856647,Fu Sheng,re_chinese_world,Chinese world,-267.0,philosopher
1549,Q4260681,Li Gong,re_chinese_world,Chinese world,1659.0,historian
1550,Q559421,Shen Buhai,re_chinese_world,Chinese world,-384.0,philosopher
1551,Q5946443,Luo Rufang,re_chinese_world,Chinese world,1515.0,philosopher
1552,Q2372474,Tang Zhen,re_chinese_world,Chinese world,1630.0,philosopher
1553,Q4515473,Zhao Mingcheng,re_chinese_world,Chinese world,1081.0,historian
1554,Q712581,Li Chunfeng,re_chinese_world,Chinese world,602.0,astronomer | historian | mathematician
1555,Q704525,Liu An,re_chinese_world,Chinese world,-178.0,geographer
1556,Q15946543,Pan Chengzhang,re_chinese_world,Chinese world,1626.0,historian
1557,Q15932258,Wu Chen,re_chinese_world,Chinese world,1323.0,historian
1558,Q8071186,Zhuang Cunyu,re_chinese_world,Chinese world,1719.0,philosopher
1559,Q11118543,Yang Chun,re_chinese_world,Chinese world,1675.0,historian
1560,Q838073,Joseph Edkins,re_chinese_world,Chinese world,1823.0,linguist
1561,Q3588294,Émile-Marie Bodinier,re_chinese_world,Chinese world,1842.0,botanist
1562,Q453449,Liu Xin,re_chinese_world,Chinese world,-49.0,astronomer | philosopher | historian | mathematician
1563,Q2655284,Toqto'a,re_chinese_world,Chinese world,1314.0,historian
1564,Q17130836,Claudio Filippo Grimaldi,re_chinese_world,Chinese world,1638.0,astronomer | mathematician
1565,Q551391,Zhu Siben,re_chinese_world,Chinese world,1273.0,geographer
1566,Q10932118,Xia Xie,re_chinese_world,Chinese world,1800.0,historian
1567,Q301650,Jia Yi,re_chinese_world,Chinese world,-199.0,philosopher
1568,Q4719138,Alexander Hill Everett,re_chinese_world,Chinese world,1792.0,political scientist
1569,Q11093738,Zhu Shan,re_chinese_world,Chinese world,1340.0,historian
1570,Q445626,Dong Zhongshu,re_chinese_world,Chinese world,-178.0,philosopher
1571,Q721420,Hu Sansheng,re_chinese_world,Chinese world,1230.0,historian
1572,Q15949256,Qian Tang,re_chinese_world,Chinese world,1735.0,historian | mathematician
1573,Q94790915,Kaspar Castner,re_chinese_world,Chinese world,1665.0,philosopher | mathematician
1574,Q3256864,Liu Yiqing,re_chinese_world,Chinese world,403.0,historian
1575,Q15919171,Chen Houyao,re_chinese_world,Chinese world,1648.0,mathematician
1576,Q16737143,Ju Hanxun,re_chinese_world,Chinese world,1805.0,geographer
1577,Q11980612,Kilian Stumpf,re_chinese_world,Chinese world,1655.0,astronomer
1578,Q215816,Paul Georg von Möllendorff,re_chinese_world,Chinese world,1847.0,linguist
1579,Q736726,Emperor Wu of Liang,re_chinese_world,Chinese world,464.0,philosopher
1580,Q9333,Laozi,re_chinese_world,Chinese world,-579.0,philosopher
1581,Q981193,Sun Simiao,re_chinese_world,Chinese world,581.0,philosopher
1582,Q11068896,Zhang Mu,re_chinese_world,Chinese world,1805.0,astronomer
1583,Q20611787,Sagan Setsen,re_chinese_world,Chinese world,1604.0,historian
1584,Q3386443,Pierre Nicolas d'Incarville,re_chinese_world,Chinese world,1706.0,botanist
1585,Q716369,Jia Dan,re_chinese_world,Chinese world,730.0,geographer
1586,Q1108623,Louis Antoine de Poirot,re_chinese_world,Chinese world,1735.0,linguist
1587,Q11567603,Jiao Hong,re_chinese_world,Chinese world,1540.0,philosopher | historian
1588,Q5484029,Francisco Varo,re_chinese_world,Chinese world,1627.0,linguist
1589,Q537727,Ban Biao,re_chinese_world,Chinese world,3.0,historian
1590,Q253490,Li Fang,re_chinese_world,Chinese world,925.0,historian
1591,Q24837460,Wang Xing,re_chinese_world,Chinese world,1331.0,historian
1592,Q845669,Xu Heng,re_chinese_world,Chinese world,1209.0,philosopher
1593,Q5945163,Zhao Buzhi,re_chinese_world,Chinese world,1053.0,philosopher
1594,Q5046981,Carstairs Douglas,re_chinese_world,Chinese world,1830.0,linguist
1595,Q8044361,Xie Daoyun,re_chinese_world,Chinese world,349.0,philosopher
1596,Q197962,Zhou Dunyi,re_chinese_world,Chinese world,1017.0,philosopher
1597,Q3700732,Cui Shu,re_chinese_world,Chinese world,1740.0,historian
1598,Q45488589,Hu Shen,re_chinese_world,Chinese world,1315.0,historian
1599,Q11043371,Tu Renshou,re_chinese_world,Chinese world,1832.0,astronomer | mathematician
1600,Q710078,Pei Songzhi,re_chinese_world,Chinese world,372.0,historian
1601,Q11114865,Mei Wending,re_chinese_world,Chinese world,1633.0,astronomer | mathematician
1602,Q11088974,Zhaolian,re_chinese_world,Chinese world,1776.0,historian
1603,Q847707,Ferdinand Hamer,re_chinese_world,Chinese world,1840.0,linguist
1604,Q1349949,Fazang,re_chinese_world,Chinese world,643.0,philosopher
1605,Q45665755,Liu Heng,re_chinese_world,Chinese world,1358.0,historian
1606,Q10514369,Yu Xi,re_chinese_world,Chinese world,281.0,astronomer
1607,Q4294055,Minggatu,re_chinese_world,Chinese world,1692.0,astronomer | mathematician
1608,Q9452128,Chenweng Liu,re_chinese_world,Chinese world,1232.0,historian
1609,Q11071040,Xu Zi,re_chinese_world,Chinese world,1810.0,historian
1610,Q594971,Yuan Hong,re_chinese_world,Chinese world,328.0,historian
1611,Q323439,Tsongkhapa Lobzang Drakpa,re_chinese_world,Chinese world,1357.0,philosopher
1612,Q799125,Vanchinbalyn Injinash,re_chinese_world,Chinese world,1837.0,historian
1613,Q177081,Ban Zhao,re_chinese_world,Chinese world,45.0,philosopher | historian
1614,Q10891683,Quan Zuwang,re_chinese_world,Chinese world,1705.0,historian
1615,Q722288,Shao Yong,re_chinese_world,Chinese world,1012.0,philosopher | historian
1616,Q11066587,Zhang Yanghao,re_chinese_world,Chinese world,1270.0,philosopher
1617,Q16075563,Chen Jingyun,re_chinese_world,Chinese world,1670.0,historian
1618,Q403757,Gan De,re_chinese_world,Chinese world,-400.0,astronomer
1619,Q836027,Lü Liuliang,re_chinese_world,Chinese world,1629.0,philosopher
1620,Q3369486,Huang Daozhou,re_chinese_world,Chinese world,1585.0,astronomer
1621,Q45427495,Zheng Wenkang,re_chinese_world,Chinese world,1413.0,historian
1622,Q10924361,Kejun Yan,re_chinese_world,Chinese world,1762.0,linguist
1623,Q985861,Wu Cheng,re_chinese_world,Chinese world,1249.0,philosopher
1624,Q10924410,Yan Yan,re_chinese_world,Chinese world,1575.0,historian
1625,Q10887841,Yu Yue,re_chinese_world,Chinese world,1821.0,philosopher
1626,Q4578233,Xi Shengmo,re_chinese_world,Chinese world,1836.0,philosopher
1627,Q16904191,Xu Zongyan,re_chinese_world,Chinese world,1768.0,astronomer
1628,Q11631202,Xu Fuyuan,re_chinese_world,Chinese world,1535.0,philosopher
1629,Q45489833,Guo Qingfan,re_chinese_world,Chinese world,1844.0,philosopher
1630,Q11842,João d'Espinha,re_chinese_world,Chinese world,1722.0,astronomer
1631,Q2707504,Giulio Alenio,re_chinese_world,Chinese world,1582.0,astronomer | historian
1632,Q1275708,Xue Juzheng,re_chinese_world,Chinese world,912.0,historian
1633,Q15457099,James Horsburgh,re_chinese_world,Chinese world,1762.0,geographer
1634,Q5291163,Dominique Parrenin,re_chinese_world,Chinese world,1665.0,geographer | anatomist
1635,Q1131375,Huan Tan,re_chinese_world,Chinese world,-39.0,philosopher
1636,Q459865,Wang Bi,re_chinese_world,Chinese world,226.0,philosopher
1637,Q11650248,Qian Yiji,re_chinese_world,Chinese world,1783.0,historian
1638,Q45499308,Liang Ji,re_chinese_world,Chinese world,1518.0,historian
1639,Q439681,Ban Gu,re_chinese_world,Chinese world,32.0,historian
1640,Q8666,Toghon Temür,re_chinese_world,Chinese world,1320.0,astronomer
1641,Q8050738,Ye Chunji,re_chinese_world,Chinese world,1532.0,geographer
1642,Q10910066,Lu Wenchao,re_chinese_world,Chinese world,1717.0,historian
1643,Q7129670,Pan Pingge,re_chinese_world,Chinese world,1610.0,philosopher
1644,Q6578208,Sun Ch'i-feng,re_chinese_world,Chinese world,1583.0,philosopher
1645,Q11136454,Kekuan Wang,re_chinese_world,Chinese world,1301.0,historian
1646,Q2949846,Wang Chen,re_chinese_world,Chinese world,250.0,historian
1647,Q45461060,Tang Zhida,re_chinese_world,Chinese world,1515.0,historian
1648,Q351345,Shang Yang,re_chinese_world,Chinese world,-389.0,philosopher
1649,Q45468001,Wu Yan,re_chinese_world,Chinese world,1624.0,historian
1650,Q1352492,Filippo de Filippi,re_chinese_world,Chinese world,1814.0,zoologist | anatomist
1651,Q45536040,Shang Wen,re_chinese_world,Chinese world,1236.0,historian
1652,Q9621698,Wu Yubi,re_chinese_world,Chinese world,1391.0,philosopher
1653,Q11572914,Wang Xianqian,re_chinese_world,Chinese world,1842.0,historian
1654,Q45668827,Liu Ruoyu,re_chinese_world,Chinese world,1584.0,historian
1655,Q24203363,Edouard-Ernest Maire,re_chinese_world,Chinese world,1848.0,botanist
1656,Q1822759,Daosheng,re_chinese_world,Chinese world,355.0,philosopher
1657,Q76732,Johann Adam Schall von Bell,re_chinese_world,Chinese world,1592.0,astronomer | mathematician
1658,Q2594641,Wu Qijun,re_chinese_world,Chinese world,1789.0,botanist
1659,Q11096705,Li Wentian,re_chinese_world,Chinese world,1834.0,historian
1660,Q16260817,Hu Tianyou,re_chinese_world,Chinese world,1696.0,astronomer
1661,Q11136379,Wang Zhong,re_chinese_world,Chinese world,1744.0,historian
1662,Q714270,Zhang Yanyuan,re_chinese_world,Chinese world,815.0,historian
1663,Q700284,Li Ao,re_chinese_world,Chinese world,772.0,philosopher
1664,Q3267877,Ma Jianzhong,re_chinese_world,Chinese world,1845.0,linguist
1665,Q5939170,Yao Nai,re_chinese_world,Chinese world,1731.0,philosopher | mathematician
1666,Q16076032,Feng Jiwu,re_chinese_world,Chinese world,1754.0,historian
1667,Q6149510,Jan Mikołaj Smogulecki,re_chinese_world,Chinese world,1610.0,astronomer | philosopher | mathematician
1668,Q1066734,Li Yiji,re_chinese_world,Chinese world,-267.0,philosopher
1669,Q706832,Liu Ling,re_chinese_world,Chinese world,221.0,philosopher
1670,Q2628661,Paul Guillaume Farges,re_chinese_world,Chinese world,1844.0,botanist
1671,Q8059993,Yu Yonghe,re_chinese_world,Chinese world,1645.0,historian
1672,Q290825,Wang Fu,re_chinese_world,Chinese world,78.0,philosopher
1673,Q1069914,Lu You,re_chinese_world,Chinese world,1125.0,historian
1674,Q37733946,Liu Hong,re_chinese_world,Chinese world,129.0,astronomer
1675,Q197649,Zheng Xuan,re_chinese_world,Chinese world,127.0,philosopher
1676,Q465282,Liu Xiang,re_chinese_world,Chinese world,-76.0,astronomer | philosopher | historian
1677,Q318998,Han Yu,re_chinese_world,Chinese world,768.0,philosopher | historian
1678,Q45567964,Fu Guan,re_chinese_world,Chinese world,1443.0,astronomer | historian
1679,Q45592248,Hu Lian,re_chinese_world,Chinese world,1327.0,historian
1680,Q10864302,Ding Xian,re_chinese_world,Chinese world,1358.0,historian
1681,Q15904979,Xun Jiao,re_chinese_world,Chinese world,1763.0,historian | mathematician
1682,Q45563612,Chen Guan,re_chinese_world,Chinese world,1367.0,historian
1683,Q11632916,Gu Yingtai,re_chinese_world,Chinese world,1620.0,historian
1684,Q45412996,Zhang Shu,re_chinese_world,Chinese world,1292.0,historian
1685,Q1852031,Cui Hong,re_chinese_world,Chinese world,470.0,historian
1686,Q11618050,Xun Yue,re_chinese_world,Chinese world,148.0,philosopher
1687,Q11113974,Liang Tingnan,re_chinese_world,Chinese world,1796.0,historian
1688,Q1042948,Michel Benoist,re_chinese_world,Chinese world,1715.0,astronomer
1689,Q142683,Ruan Ji,re_chinese_world,Chinese world,210.0,philosopher
1690,Q706890,Xu Jiyu,re_chinese_world,Chinese world,1795.0,geographer
1691,Q707702,Cai Yong,re_chinese_world,Chinese world,133.0,astronomer | historian
1692,Q2984064,Lie Yukou,re_chinese_world,Chinese world,-449.0,philosopher
1693,Q45414461,Ma Zhongxin,re_chinese_world,Chinese world,1260.0,historian
1694,Q45708930,Qian Jideng,re_chinese_world,Chinese world,1594.0,historian
1695,Q15931995,Han Bangqi,re_chinese_world,Chinese world,1479.0,astronomer | historian
1696,Q197286,Zhang Sanfeng,re_chinese_world,Chinese world,1200.0,philosopher
1697,Q845480,Yan Ruoqu,re_chinese_world,Chinese world,1636.0,geographer | philosopher | mathematician
1698,Q586221,Antoine Gaubil,re_chinese_world,Chinese world,1689.0,astronomer | linguist | mathematician
1699,Q11138243,Shen Tu,re_chinese_world,Chinese world,1357.0,historian
1700,Q17163779,Wan Yan,re_chinese_world,Chinese world,1637.0,historian
1701,Q740373,Fan Ye,re_chinese_world,Chinese world,398.0,historian
1702,Q10944304,Kong Guangsen,re_chinese_world,Chinese world,1753.0,mathematician
1703,Q31758,Han Huang,re_chinese_world,Chinese world,723.0,economist
1704,Q61466099,Chun Chen,re_chinese_world,Chinese world,1159.0,philosopher
1705,Q697757,Wang Niansun,re_chinese_world,Chinese world,1744.0,linguist
1706,Q45585703,Xia Zhirong,re_chinese_world,Chinese world,1697.0,historian
1707,Q2657692,Henry Fletcher Hance,re_chinese_world,Chinese world,1827.0,botanist
1708,Q334090,Sun Bin,re_chinese_world,Chinese world,-400.0,philosopher
1709,Q10565611,Chen Que,re_chinese_world,Chinese world,1604.0,philosopher
1710,Q711989,Ji Yun,re_chinese_world,Chinese world,1724.0,philosopher
1711,Q350216,Adam Krolczyk,re_chinese_world,Chinese world,1826.0,theologian
1712,Q706887,Pei Xiu,re_chinese_world,Chinese world,224.0,geographer
1713,Q6538730,Li Daoyuan,re_chinese_world,Chinese world,401.0,geographer
1714,Q6650143,Li Ze,re_chinese_world,Chinese world,1260.0,historian
1715,Q716964,Li Ye,re_chinese_world,Chinese world,1192.0,mathematician
1716,Q11176038,Shulin Huang,re_chinese_world,Chinese world,1672.0,historian
1717,Q3088895,Joachim Bouvet,re_chinese_world,Chinese world,1656.0,geographer | mathematician
1718,Q715480,Jing Fang,re_chinese_world,Chinese world,-77.0,musicologist | astronomer | mathematician
1719,Q15912883,Luo Furen,re_chinese_world,Chinese world,1298.0,astronomer
1720,Q267350,Michał Boym,re_chinese_world,Chinese world,1612.0,linguist | botanist
1721,Q198126,Zhu Shijie,re_chinese_world,Chinese world,1249.0,mathematician
1722,Q468890,Chen Shou,re_chinese_world,Chinese world,233.0,historian
1723,Q2501012,Joseph-Anne-Marie de Moyriac de Mailla,re_chinese_world,Chinese world,1669.0,geographer | linguist | historian
1724,Q45593337,Wang Da,re_chinese_world,Chinese world,1333.0,historian
1725,Q6238780,John Henry Cox,re_chinese_world,Chinese world,1750.0,geographer
1726,Q73222,Friedrich von Wurmb,re_south_east_asia,South East Asia,1742.0,botanist
1727,Q7876210,U Kala,re_south_east_asia,South East Asia,1678.0,historian
1728,Q399978,Henri Mouhot,re_south_east_asia,South East Asia,1826.0,botanist | zoologist
1729,Q3184535,Joseph Arnold,re_south_east_asia,South East Asia,1782.0,botanist
1730,Q2852490,Anselme Riedlé,re_south_east_asia,South East Asia,1765.0,botanist
1731,Q5483466,Francisco Ignacio Alcina,re_south_east_asia,South East Asia,1610.0,theologian | historian
1732,Q6214992,Johan Coenraad van Hasselt,re_south_east_asia,South East Asia,1797.0,botanist | zoologist
1733,Q250947,Truong Dinh,re_south_east_asia,South East Asia,1820.0,philosopher
1734,Q1001277,Ernst Albert Fritze,re_south_east_asia,South East Asia,1791.0,zoologist
1735,Q3814009,Manuel Godinho de Erédia,re_south_east_asia,South East Asia,1563.0,geographer
1736,Q713224,Trần Thái Tông,re_south_east_asia,South East Asia,1218.0,philosopher
1737,Q1156368,Cao Xuan Duc,re_south_east_asia,South East Asia,1843.0,historian
1738,Q470095,Phan Thanh Gian,re_south_east_asia,South East Asia,1796.0,philosopher | historian
1739,Q12522454,Tubagus Muhammad Falak,re_south_east_asia,South East Asia,1842.0,astronomer
1740,Q105627031,C. W. A. Nagel,re_south_east_asia,South East Asia,1790.0,botanist
1741,Q28503447,Gaspar de San Agustín,re_south_east_asia,South East Asia,1650.0,historian
1742,Q380415,Anthony van Diemen,re_south_east_asia,South East Asia,1593.0,economist
1743,Q18511413,Pablo Clain,re_south_east_asia,South East Asia,1652.0,botanist | astronomer | philosopher | linguist
1744,Q3106912,Herman Spöring Jr.,re_south_east_asia,South East Asia,1733.0,botanist
1745,Q3568719,William Hunter,re_south_east_asia,South East Asia,1755.0,botanist
1746,Q3262434,Louis Laneau,re_south_east_asia,South East Asia,1637.0,theologian
1747,Q5666129,Alexander Carroll Maingay,re_south_east_asia,South East Asia,1836.0,botanist
1748,Q961926,Pieter Dirkszoon Keyser,re_south_east_asia,South East Asia,1540.0,geographer | astronomer
1749,Q61988960,Ali Wallace,re_south_east_asia,South East Asia,1840.0,anatomist
1750,Q4086851,Simon Binnendijk,re_south_east_asia,South East Asia,1821.0,botanist
1751,Q10833845,Vũ Miên,re_south_east_asia,South East Asia,1718.0,historian
1752,Q215842,Franz Wilhelm Junghuhn,re_south_east_asia,South East Asia,1809.0,botanist | geographer | geologist
1753,Q12478384,Carl Schwaner,re_south_east_asia,South East Asia,1817.0,geologist | anthropologist | geographer
1754,Q1396299,Pierre-Médard Diard,re_south_east_asia,South East Asia,1794.0,zoologist
1755,Q63424,Heinrich Christian Macklot,re_south_east_asia,South East Asia,1799.0,zoologist
1756,Q4271241,Antonio Llanos,re_south_east_asia,South East Asia,1806.0,botanist
1757,Q24939658,Jules Patouillet,re_south_east_asia,South East Asia,1840.0,anthropologist
1758,Q972307,Willem ten Rhijne,re_south_east_asia,South East Asia,1647.0,botanist
1759,Q6951228,Mạc Đĩnh Chi,re_south_east_asia,South East Asia,1272.0,philosopher
1760,Q549882,Herman Neubronner van der Tuuk,re_south_east_asia,South East Asia,1824.0,linguist
1761,Q5315885,Duong Van An,re_south_east_asia,South East Asia,1514.0,historian
1762,Q60215,Bernhardus Varenius,re_south_east_asia,South East Asia,1622.0,geographer
1763,Q1673469,Isaac de l'Ostal de Saint-Martin,re_south_east_asia,South East Asia,1629.0,botanist
1764,Q10799325,Nguyễn Nghiễm,re_south_east_asia,South East Asia,1708.0,historian
1765,Q2120467,Rudolph Scheffer,re_south_east_asia,South East Asia,1844.0,botanist
1766,Q68569,Johan Maurits Mohr,re_south_east_asia,South East Asia,1716.0,astronomer
1767,Q20005756,Marià Pellicer,re_south_east_asia,South East Asia,1802.0,linguist
1768,Q868763,Ledi Sayadaw,re_south_east_asia,South East Asia,1846.0,philosopher
1769,Q77821,Andreas Cleyer,re_south_east_asia,South East Asia,1634.0,botanist
1770,Q1155893,Chu Văn An,re_south_east_asia,South East Asia,1292.0,philosopher
1771,Q1111882,Le Van Huu,re_south_east_asia,South East Asia,1230.0,historian
1772,Q5362143,Eliza Grew Jones,re_south_east_asia,South East Asia,1803.0,linguist
1773,Q5874375,Hoang Cao Khai,re_south_east_asia,South East Asia,1850.0,historian
1774,Q3707182,Diego Aduarte,re_south_east_asia,South East Asia,1570.0,historian
1775,Q2643365,Alexander Zippelius,re_south_east_asia,South East Asia,1797.0,botanist
1776,Q5537064,George Boardman,re_south_east_asia,South East Asia,1828.0,theologian
1777,Q3210967,Phan Phu Tiên,re_south_east_asia,South East Asia,1370.0,historian
1778,Q2969475,Reinder Fennema,re_south_east_asia,South East Asia,1849.0,geologist
1779,Q4684440,Adolphe Vorderman,re_south_east_asia,South East Asia,1844.0,zoologist
1780,Q61469,Heinrich Kuhl,re_south_east_asia,South East Asia,1797.0,botanist | zoologist
1781,Q969548,Johannes Elias Teijsmann,re_south_east_asia,South East Asia,1808.0,botanist
1782,Q655563,Pétrus Ky,re_south_east_asia,South East Asia,1837.0,linguist | historian
1783,Q1154883,Phan Huy Chú,re_south_east_asia,South East Asia,1782.0,historian
1784,Q536946,Benjamin Balansa,re_south_east_asia,South East Asia,1825.0,botanist
1785,Q557726,Chu Suiliang,re_south_east_asia,South East Asia,597.0,historian
1786,Q721827,Manuel Blanco Ramos,re_south_east_asia,South East Asia,1779.0,botanist
1787,Q18115353,Antony Landes,re_south_east_asia,South East Asia,1850.0,historian
1788,Q735370,Paul Bert,re_south_east_asia,South East Asia,1833.0,zoologist | anatomist
1789,Q3210944,Vũ Quỳnh,re_south_east_asia,South East Asia,1452.0,historian
1790,Q7159521,Pedro Chirino,re_south_east_asia,South East Asia,1557.0,historian
1791,Q124330,Heinrich Zollinger,re_south_east_asia,South East Asia,1818.0,botanist
1792,Q13012435,K.S.R. Kulap,re_south_east_asia,South East Asia,1824.0,historian
1793,Q69386,Heinrich Bürger,re_south_east_asia,South East Asia,1806.0,botanist | zoologist | physicist
1794,Q224476,Charles Green,re_south_east_asia,South East Asia,1735.0,astronomer
1795,Q3210938,Phạm Công Trứ,re_south_east_asia,South East Asia,1600.0,historian
1796,Q6099833,Ramón Masferrer y Arquimbau,re_south_east_asia,South East Asia,1850.0,botanist
1797,Q2676510,Johannes Klencke,re_south_east_asia,South East Asia,1618.0,philosopher
1798,Q466976,Tự Đức,re_south_east_asia,South East Asia,1829.0,philosopher
1799,Q703747,Le Quy Don,re_south_east_asia,South East Asia,1726.0,philosopher | historian
1800,Q1187069,Ngô Thì Sĩ,re_south_east_asia,South East Asia,1726.0,historian
1801,Q10801392,Ninh Tốn,re_south_east_asia,South East Asia,1744.0,historian
1802,Q2587569,Wilhelm Sulpiz Kurz,re_south_east_asia,South East Asia,1834.0,botanist
1803,Q726381,Jacobus Bontius,re_south_east_asia,South East Asia,1592.0,anatomist
1804,Q11705310,William Griffith,re_south_east_asia,South East Asia,1810.0,botanist
1805,Q5760146,Celestino Fernández-Villar,re_south_east_asia,South East Asia,1838.0,botanist
1806,Q7022865,Nguyen Khuyen,re_south_east_asia,South East Asia,1835.0,philosopher
1807,Q552049,Georg Joseph Kamel,re_south_east_asia,South East Asia,1661.0,botanist | zoologist
1808,Q18510582,Thomas Latter,re_south_east_asia,South East Asia,1816.0,linguist
1809,Q85998382,Somdet Phra Phonnarat,re_south_east_asia,South East Asia,1734.0,historian
1810,Q1834609,Basilio Tomás Sancho Hernando,re_south_east_asia,South East Asia,1728.0,theologian
1811,Q1347181,Nguyen Trai,re_south_east_asia,South East Asia,1380.0,philosopher
1812,Q60616,Heinrich Boie,re_south_east_asia,South East Asia,1794.0,zoologist
1813,Q13024764,Chaophraya Thiphakorawong,re_south_east_asia,South East Asia,1813.0,historian
1814,Q15811740,George Joseph August Kollmann,re_south_east_asia,South East Asia,1796.0,botanist
1815,Q1037914,Carl Fredric Adler,re_south_east_asia,South East Asia,1720.0,botanist
1816,Q1175873,David Nelson,re_south_east_asia,South East Asia,1740.0,botanist
1817,Q716585,Ngô Sĩ Liên,re_south_east_asia,South East Asia,1400.0,historian
1818,Q73244,Heinrich Agathon Bernstein,re_south_east_asia,South East Asia,1828.0,botanist | zoologist
1819,Q7442690,Sebastián Vidal y Soler,re_south_east_asia,South East Asia,1842.0,botanist
1820,Q183126,Ramakrishna,re_indian_world,Indian world,1836.0,philosopher
1821,Q4420067,Baba Jaimal Singh Ji Maharaj,re_indian_world,Indian world,1839.0,philosopher
1822,Q13057156,Ahmed Ullah Maizbhandari,re_indian_world,Indian world,1826.0,theologian
1823,Q96711604,Jean Richaud,re_indian_world,Indian world,1633.0,astronomer
1824,Q1413989,Filippo Sassetti,re_indian_world,Indian world,1540.0,linguist
1825,Q2668210,Colin Mackenzie,re_indian_world,Indian world,1754.0,geographer | linguist | mathematician
1826,Q7653147,Swami Advaitananda,re_indian_world,Indian world,1828.0,philosopher
1827,Q973709,George Samuel Perrottet,re_indian_world,Indian world,1793.0,botanist
1828,Q23924996,Sourindro Mohun Tagore,re_indian_world,Indian world,1840.0,musicologist
1829,Q78624,Ferdinand Stoliczka,re_indian_world,Indian world,1838.0,botanist | zoologist | paleontologist | geologist
1830,Q50081695,Bernhard Schmid,re_indian_world,Indian world,1788.0,botanist
1831,Q550299,James Anderson,re_indian_world,Indian world,1738.0,botanist
1832,Q15994808,Anna Maria Walker,re_indian_world,Indian world,1778.0,botanist
1833,Q320619,Abhinavagupta,re_indian_world,Indian world,950.0,philosopher
1834,Q320142,Śāriputra,re_indian_world,Indian world,-567.0,philosopher
1835,Q2733487,Ali Hujwiri,re_indian_world,Indian world,1009.0,theologian
1836,Q6075571,Pierre Rémi François de Paule Willemet,re_indian_world,Indian world,1762.0,botanist
