,wikidata_id,individual_name,region_code,region_name,birthyear,meta_occupation,meta_region
6703,Q785241,Gaunilo of Marmoutiers,re_france,France,994.0,theologian | philosopher,europe
5798,Q18398264,Valerand de la Varanne,re_france,France,1450.0,theologian,europe
24982,Q19630419,Louis de La Barre,re_france,France,1688.0,historian,europe
6256,Q310309,Bernard Le Bovier de Fontenelle,re_france,France,1657.0,astronomer | philosopher | mathematician,europe
24056,Q3507055,Pierre-Sylvain Régis,re_france,France,1632.0,philosopher,europe
12893,Q2734710,Peter of Bruys,re_france,France,1095.0,theologian,europe
26850,Q3173110,Jean Le Royer de Prade,re_france,France,1624.0,historian,europe
11989,Q231256,Francis de Sales,re_france,France,1567.0,theologian,europe
7239,Q4775562,Antoine de Gaudier,re_france,France,1572.0,theologian,europe
8468,Q3386220,Pierre Matthieu,re_france,France,1563.0,historian,europe
9404,Q27514768,Étienne de Clave,re_france,France,1587.0,physicist | chemist,europe
11421,Q314981,Theodore Beza,re_france,France,1519.0,theologian,europe
18729,Q3160246,Jacques de Billy,re_france,France,1535.0,theologian,europe
17217,Q21545835,Ulrich Obrecht,re_france,France,1646.0,historian,europe
9885,Q3166580,Jean-Laurent Le Cerf de La Viéville,re_france,France,1674.0,musicologist,europe
19767,Q1226841,Gérard Roussel,re_france,France,1500.0,theologian | philosopher,europe
17086,Q1026906,Louis le Comte,re_france,France,1655.0,astronomer,europe
6119,Q7942002,Voskan Yerevantsi,re_france,France,1614.0,linguist,europe
19024,Q15078947,Léon Trippault,re_france,France,1538.0,historian,europe
29548,Q106698076,Pietro Antonio Arnaldo,re_france,France,1638.0,theologian,europe
15666,Q2324856,Lodewijk Heyligen,re_france,France,1304.0,musicologist,europe
20501,Q754793,Athanasios Rhetor,re_france,France,1571.0,philosopher,europe
22916,Q3475906,Scipion Dupleix,re_france,France,1569.0,philosopher | historian,europe
11120,Q960658,Guillaume Rondelet,re_france,France,1507.0,botanist | zoologist | anatomist,europe
6230,Q23957762,Thomas Le Myesier,re_france,France,1300.0,theologian,europe
11266,Q91232076,Thomas Le Blanc,re_france,France,1599.0,theologian,europe
5759,Q3426944,René Toustain de Billy,re_france,France,1643.0,historian,europe
27053,Q3292690,Marie Meurdrac,re_france,France,1610.0,chemist,europe
18079,Q23814869,Jacques Gaitte,re_france,France,1650.0,theologian,europe
29566,Q3471086,Samuel Cottereau du Clos,re_france,France,1598.0,chemist,europe
8221,Q107696052,Matthias Gertman,re_france,France,1614.0,theologian,europe
27444,Q2140187,Étienne Pascal,re_france,France,1588.0,mathematician,europe
18143,Q586828,Antoine Parent,re_france,France,1666.0,physicist | mathematician,europe
9308,Q107093566,Martin Grandin,re_france,France,1604.0,theologian,europe
26367,Q5316205,Durandus of Troarn,re_france,France,1100.0,theologian,europe
25900,Q69764651,Gaillard Guiran,re_france,France,1600.0,historian,europe
25126,Q3173157,Jean Lejeune,re_france,France,1592.0,theologian,europe
16785,Q23815214,Joseph Gibalin,re_france,France,1592.0,theologian,europe
16072,Q3159740,Jacques Pernetti,re_france,France,1696.0,historian,europe
15626,Q11349601,Réginald Outhier,re_france,France,1694.0,geographer,europe
18856,Q6119403,Jacob Vernet,re_france,France,1698.0,philosopher,europe
10733,Q3028676,Diogo Barbosa Machado,re_france,France,1682.0,historian,europe
8306,Q18816660,Claude Gouyne,re_france,France,1540.0,theologian,europe
25608,Q1640529,Lazare de Baïf,re_france,France,1496.0,linguist | philosopher,europe
27603,Q2978156,Claude Sicard,re_france,France,1677.0,geographer | historian | anthropologist,europe
8821,Q3186092,Josse van Clichtove,re_france,France,1472.0,theologian,europe
9361,Q714562,Octavien de Saint-Gelais,re_france,France,1468.0,theologian,europe
21268,Q85074555,Gilles Alleaume,re_france,France,1641.0,theologian,europe
26632,Q188623,François Viète,re_france,France,1540.0,mathematician,europe
6483,Q2853973,Antoine Garaby de La Luzerne,re_france,France,1617.0,philosopher,europe
24981,Q3295850,Martine Bertereau,re_france,France,1590.0,geologist,europe
14666,Q3163775,Jean-Baptiste-Henri de Valincour,re_france,France,1653.0,linguist | historian,europe
8494,Q3163657,Jean-Aymar Piganiol de La Force,re_france,France,1669.0,geographer | historian,europe
22794,Q3173669,Jean Nagerel,re_france,France,1505.0,historian,europe
22480,Q16739565,Henri Sengre,re_france,France,1601.0,geographer,europe
5743,Q29980567,Jacques Lieutaud,re_france,France,1660.0,astronomer,europe
6092,Q6006524,Maturino Queras,re_france,France,1614.0,theologian,europe
20667,Q3154725,Isaac-Joseph Berruyer,re_france,France,1681.0,historian,europe
5275,Q177074,Daniel Chamier,re_france,France,1565.0,theologian,europe
16523,Q5461814,Florimond de Raemond,re_france,France,1540.0,historian,europe
22964,Q62570300,Jean Jolivet,re_france,France,1505.0,geographer,europe
25869,Q543373,Étienne Tempier,re_france,France,1210.0,theologian,europe
11445,Q317554,Hugh of Saint Victor,re_france,France,1096.0,theologian | philosopher,europe
11415,Q29560534,Ennemond Cusset,re_france,France,1654.0,astronomer,europe
16237,Q3340931,Nicholas of Gorran,re_france,France,1232.0,theologian,europe
15456,Q1677782,Jacques Dubois,re_france,France,1478.0,anatomist,europe
25550,Q19800854,Jean-Baptiste Nolin,re_france,France,1686.0,geographer,europe
23670,Q3175415,Jean de Gagny,re_france,France,1401.0,theologian,europe
4840,Q38541085,Bésian Arroy,re_france,France,1589.0,theologian,europe
21765,Q2886004,Barthélemy Laffemas,re_france,France,1545.0,economist,europe
5815,Q106904789,Pierre Bonnet Bourdelot,re_france,France,1638.0,musicologist,europe
20836,Q3035698,Don-Gregorio Salvini,re_france,France,1696.0,historian,europe
14723,Q4328,Alberich of Reims,re_france,France,1085.0,theologian,europe
22787,Q3164458,Jean-Baptiste Thiers,re_france,France,1636.0,theologian,europe
16219,Q3124396,Gerard of Abbeville,re_france,France,1225.0,theologian,europe
19849,Q2831326,Albert Le Grand,re_france,France,1599.0,historian,europe
20791,Q2978359,Claude de Sainctes,re_france,France,1525.0,theologian,europe
26112,Q8321471,Jean de Beins,re_france,France,1577.0,geographer,europe
23283,Q3159419,Jacques Louis Cappel,re_france,France,1639.0,theologian,europe
10956,Q3340170,Nicolas Caignet de Fréauville,re_france,France,1250.0,theologian,europe
26954,Q3679819,Claude Robert,re_france,France,1564.0,historian,europe
20938,Q551795,Jacques Pelletier du Mans,re_france,France,1517.0,philosopher | mathematician,europe
6250,Q3568238,Wilhelm Klebitz,re_france,France,1533.0,mathematician,europe
15002,Q16027705,Daniel Le Clerc,re_france,France,1652.0,physicist,europe
24397,Q3386898,Pierre Rémond de Sainte-Albine,re_france,France,1699.0,historian,europe
16824,Q14468630,Charles François Houbigant,re_france,France,1686.0,linguist,europe
5614,Q3261607,Louis Coulon (geograph),re_france,France,1605.0,geographer | historian,europe
17104,Q3340131,Nicolas Bousmard,re_france,France,1512.0,theologian,europe
21494,Q3126999,Hans Sapidus,re_france,France,1490.0,theologian,europe
8198,Q1248100,Étienne Dolet,re_france,France,1509.0,linguist,europe
6954,Q17539963,Elie Seignette,re_france,France,1632.0,chemist,europe
10406,Q1100290,Antoine Varillas,re_france,France,1624.0,historian,europe
26277,Q2326613,Yves Marie André,re_france,France,1675.0,philosopher | mathematician,europe
27568,Q290227,Étienne de La Boétie,re_france,France,1530.0,philosopher,europe
23300,Q3120360,Guillaume de La Boissière de Chambors,re_france,France,1666.0,historian,europe
24883,Q576733,Jean Orry,re_france,France,1652.0,economist,europe
20651,Q514617,William of Nangis,re_france,France,1300.0,historian,europe
5025,Q3340887,Nicolas Ysambert,re_france,France,1560.0,theologian,europe
11449,Q970490,François-Timoléon de Choisy,re_france,France,1644.0,historian,europe
15369,Q7173221,Peter Ceffons,re_france,France,1320.0,theologian,europe
8660,Q3158778,Jacques Du Roure,re_france,France,1650.0,philosopher,europe
17644,Q3084614,François Feuardent,re_france,France,1539.0,theologian,europe
10742,Q733907,Jean Baptiste Bourguignon d'Anville,re_france,France,1697.0,geographer,europe
18010,Q3170686,Jean Belmain,re_france,France,1546.0,theologian,europe
18204,Q966829,Charles de Sainte-Marthe,re_france,France,1512.0,theologian | philosopher,europe
26306,Q3018699,Florence Rivault,re_france,France,1571.0,mathematician,europe
24749,Q1538605,Kaspar Alexius,re_france,France,1581.0,theologian,europe
11678,Q59531737,Amable Bonnefons,re_france,France,1600.0,theologian,europe
20646,Q3385021,Pierre Forcadel,re_france,France,1500.0,mathematician,europe
18534,Q1248124,Jean-Louis Guez de Balzac,re_france,France,1597.0,historian,europe
12279,Q55835780,Adrien Daillé,re_france,France,1628.0,theologian,europe
15689,Q348393,Jacques Perret,re_france,France,1540.0,mathematician,europe
27804,Q3387586,Pierre de la Place,re_france,France,1520.0,philosopher | historian,europe
17421,Q2421111,Antoine Le Maistre,re_france,France,1608.0,linguist,europe
15616,Q50826757,Antoine Garissoles,re_france,France,1587.0,theologian,europe
12845,Q585052,Volcher Coiter,re_france,France,1534.0,zoologist | anatomist,europe
15191,Q3120126,Guillaume Plançon,re_france,France,1505.0,theologian,europe
21908,Q104978211,Louis Borde,re_france,France,1700.0,mathematician,europe
28612,Q188857,Nicolas Boileau-Despréaux,re_france,France,1636.0,historian,europe
19417,Q312939,Peter Waldo,re_france,France,1140.0,theologian,europe
10402,Q3471230,Samuel de Sorbiere,re_france,France,1615.0,philosopher,europe
14598,Q3169854,Jean-Pierre des Ours de Mandajors,re_france,France,1679.0,historian,europe
23800,Q583119,Gilbert de La Porrée,re_france,France,1070.0,theologian | philosopher,europe
10259,Q505118,Henri Pitot,re_france,France,1695.0,astronomer | physicist,europe
18595,Q3120406,Guillaume de Nautonier de Castelfranc,re_france,France,1560.0,geographer | astronomer,europe
16342,Q3308879,Michel Antoine Baudrand,re_france,France,1633.0,geographer,europe
15645,Q5626,Odo of Deuil,re_france,France,1110.0,historian,europe
19438,Q23856523,Jean Pontas,re_france,France,1638.0,theologian,europe
18619,Q116172,Christopher Glaser,re_france,France,1615.0,chemist,europe
23799,Q289847,Étienne Loulié,re_france,France,1654.0,musicologist,europe
23253,Q104115,Daniel Hitzler,re_france,France,1576.0,theologian,europe
23288,Q3164454,Jean-Baptiste Thiaudière de Boissy,re_france,France,1666.0,historian,europe
26175,Q323234,Michel Rolle,re_france,France,1652.0,mathematician,europe
26397,Q669351,Ludolph of Saxony,re_france,France,1300.0,theologian,europe
17666,Q3484471,Simon Vigor,re_france,France,1515.0,theologian,europe
5789,Q3218970,Laurent-François Boursier,re_france,France,1679.0,theologian,europe
16683,Q94934167,Urbain Augustin Mabileau,re_france,France,1672.0,theologian,europe
23781,Q112281949,Michel Roussel,re_france,France,1550.0,historian,europe
14652,Q3383223,Pierre-Joseph d'Orléans,re_france,France,1641.0,historian,europe
23876,Q1871808,Louis Lallemant,re_france,France,1578.0,theologian,europe
5567,Q3837634,Louis de Sainte-Marthe,re_france,France,1571.0,historian,europe
6764,Q472399,Jean-Baptiste de Mirabaud,re_france,France,1675.0,linguist | philosopher,europe
18319,Q511665,Charles du Plessis d'Argentré,re_france,France,1673.0,theologian,europe
29840,Q3939246,Roberto de' Bardi,re_france,France,1290.0,theologian,europe
16782,Q7090119,Omer Talon,re_france,France,1510.0,philosopher,europe
12319,Q551787,Thomas Corneille,re_france,France,1625.0,linguist,europe
26894,Q3175829,Jean du Tillet,re_france,France,1520.0,historian,europe
10080,Q3383965,Pierre Bertrand,re_france,France,1280.0,theologian,europe
10716,Q65033632,Jacques Bertot,re_france,France,1622.0,theologian,europe
19346,Q11933552,Llucià Colomines,re_france,France,1500.0,linguist,europe
17813,Q7342931,Robert Ciboule,re_france,France,1403.0,theologian,europe
16831,Q356298,Orderic Vitalis,re_france,France,1075.0,historian,europe
28367,Q124060,Jakob Ammann,re_france,France,1644.0,theologian,europe
11908,Q3339956,Nicolas-François Dupré de Saint-Maur,re_france,France,1695.0,economist,europe
23063,Q2450164,Noël-Antoine Pluche,re_france,France,1688.0,botanist,europe
21954,Q57627455,Jean Hermant,re_france,France,1650.0,theologian | historian,europe
14384,Q29649680,Etienne-Simon Gamaches,re_france,France,1672.0,philosopher,europe
7408,Q3345793,Noël Chomel,re_france,France,1633.0,botanist,europe
5322,Q1451251,François de La Mothe Le Vayer,re_france,France,1588.0,philosopher,europe
15421,Q3384878,Pierre Dupuy,re_france,France,1582.0,historian,europe
6014,Q2521133,Vespasien Robin,re_france,France,1579.0,botanist,europe
29050,Q744014,Nicholas of Clémanges,re_france,France,1363.0,theologian | philosopher,europe
17593,Q1368276,Paul Pellisson,re_france,France,1624.0,historian,europe
21424,Q60169467,Jean Baptiste Guesnay,re_france,France,1585.0,historian,europe
20547,Q3120120,Guillaume Philandrier,re_france,France,1505.0,philosopher,europe
21610,Q4775565,Antoine de Mouchy,re_france,France,1494.0,theologian,europe
29365,Q379941,Jean-Antoine de Baïf,re_france,France,1532.0,historian,europe
12245,Q2750183,"Louis-Armand de Lom d'Arce de Lahontan, Baron de Lahontan",re_france,France,1666.0,anthropologist,europe
9988,Q737706,Sébastien Vaillant,re_france,France,1669.0,botanist,europe
5233,Q19060237,Gervais Bigeon,re_france,France,1620.0,theologian,europe
21186,Q1522260,Raymond Bonal,re_france,France,1600.0,theologian,europe
27608,Q21294589,Claude-Louis de Buttet,re_france,France,1562.0,historian,europe
18443,Q5198,Walter of Châtillon,re_france,France,1135.0,theologian,europe
7258,Q3761313,Gerson ben Solomon Catalan,re_france,France,1288.0,theologian,europe
18087,Q32866632,Charles Henri Malon de Bercy,re_france,France,1678.0,philosopher,europe
12056,Q3340217,Nicolas Cornet,re_france,France,1572.0,theologian,europe
18500,Q18759283,Giovanni Ferrerio,re_france,France,1502.0,philosopher | historian,europe
20629,Q1694992,Johann Joachim Zentgraf,re_france,France,1643.0,theologian,europe
19418,Q4085162,Gilles Le Bouvier,re_france,France,1386.0,historian,europe
13543,Q3664314,Celso Martinengo,re_france,France,1515.0,theologian,europe
15938,Q6389108,Louise-Anastasia Serment,re_france,France,1642.0,philosopher,europe
14487,Q59405,Nicholas Mahudel,re_france,France,1673.0,archeologist | historian | anthropologist,europe
8304,Q3293114,Marin Bourgeois,re_france,France,1560.0,geographer,europe
15622,Q3263208,Louis Tralcat,re_france,France,1542.0,theologian,europe
23062,Q1684586,Jean-Alphonse Turrettini,re_france,France,1671.0,theologian,europe
29092,Q3263429,Louis de Courcillon,re_france,France,1643.0,linguist,europe
18335,Q981494,John of Wales,re_france,France,1300.0,theologian | philosopher,europe
19958,Q869836,Galeazzo Caracciolo,re_france,France,1517.0,theologian,europe
6350,Q1019467,Bénédict Turrettini,re_france,France,1588.0,theologian,europe
24071,Q19999662,Augustin du Paz,re_france,France,1505.0,historian,europe
13290,Q1235217,Nicolas Chorier,re_france,France,1612.0,historian,europe
17704,Q3086033,François Véron,re_france,France,1575.0,theologian,europe
18459,Q3525326,Thomas Le Fournier,re_france,France,1675.0,historian,europe
19717,Q3340287,Nicolas Dutot,re_france,France,1684.0,economist,europe
21444,Q1410935,Sébastien Truchet,re_france,France,1657.0,mathematician,europe
21686,Q3184254,Joseph-François Bourgoing de Villefore,re_france,France,1652.0,historian,europe
22718,Q1171275,Jean de Hautefeuille,re_france,France,1647.0,physicist,europe
17659,Q730427,Marin Cureau de la Chambre,re_france,France,1594.0,philosopher,europe
25935,Q3158779,Jacques Du Frische,re_france,France,1640.0,theologian,europe
17092,Q2162075,Pierre Hérigone,re_france,France,1580.0,astronomer | mathematician,europe
15637,Q353633,Gersonides,re_france,France,1288.0,theologian | astronomer | philosopher | mathematician,europe
15471,Q735121,Jean Alfonse,re_france,France,1484.0,geographer,europe
11575,Q3093610,Gabriel Barthélemy de Gramond,re_france,France,1590.0,historian,europe
8805,Q1529470,René-Aubert Vertot,re_france,France,1655.0,historian,europe
5762,Q104919340,Jacques Chanevelle,re_france,France,1620.0,philosopher,europe
11413,Q3159018,Jacques Graindorge,re_france,France,1614.0,archeologist,europe
10790,Q3510217,Sébastien Matte La Faveur,re_france,France,1626.0,chemist,europe
7475,Q15407306,Denis Joncquet,re_france,France,1600.0,botanist,europe
19603,Q3086198,Francis of Foix-Candale,re_france,France,1512.0,mathematician,europe
26613,Q6170349,Jean Cabassut,re_france,France,1604.0,theologian,europe
26392,Q3340068,Nicolas Baudot de Jully,re_france,France,1678.0,historian,europe
21790,Q2958610,Charles Bouvard,re_france,France,1572.0,chemist,europe
13606,Q11065,Pierre Bouguer,re_france,France,1698.0,geographer | astronomer | physicist | mathematician,europe
5602,Q455162,Vincent of Beauvais,re_france,France,1190.0,philosopher | zoologist,europe
17530,Q2353318,Jan Jansz de Jonge Stampioen,re_france,France,1610.0,geographer | mathematician,europe
23284,Q268093,Martin Bouquet,re_france,France,1685.0,historian,europe
28192,Q29021438,Gottfried von Hagenau,re_france,France,1270.0,theologian,europe
9006,Q3894002,Paolo Emili,re_france,France,1460.0,historian,europe
5296,Q21042274,Augustin Belley,re_france,France,1697.0,geographer | historian,europe
14560,Q531883,Gervase of Tilbury,re_france,France,1160.0,historian,europe
27290,Q431485,Joseph-Nicolas Delisle,re_france,France,1688.0,geographer | astronomer,europe
22682,Q3188335,Jules-César Boulenger,re_france,France,1558.0,historian,europe
18663,Q984123,Johannes Buteo,re_france,France,1492.0,mathematician,europe
24546,Q16859253,Jean Bouguer,re_france,France,1652.0,geographer | mathematician,europe
15684,Q3291621,Marie-Charlotte de Romilley de La Chesnelaye,re_france,France,1671.0,mathematician,europe
7657,Q1026865,Sébastien de Brossard,re_france,France,1655.0,musicologist,europe
18165,Q3587776,Élie Vinet,re_france,France,1509.0,archeologist | philosopher | historian,europe
11585,Q3610401,Alexander of San Elpidio,re_france,France,1269.0,theologian,europe
14689,Q1956257,Bertin,re_france,France,615.0,historian,europe
16060,Q1677433,Jakob Beurlin,re_france,France,1520.0,theologian,europe
27296,Q3434946,Robert Desgabets,re_france,France,1610.0,theologian | philosopher,europe
15608,Q267825,William of Champeaux,re_france,France,1070.0,theologian | philosopher,europe
11054,Q17301786,Cosme Damià Hortolà,re_france,France,1493.0,philosopher,europe
20641,Q117075,Marie Huber,re_france,France,1695.0,theologian,europe
16814,Q1441170,Francesco Pellos,re_france,France,1450.0,mathematician,europe
13948,Q110577129,Ignazio Balsamo,re_france,France,1543.0,theologian,europe
6422,Q767668,Antoine Augustin Calmet,re_france,France,1672.0,theologian | historian,europe
11078,Q1991772,Nikolaus von Butrinto,re_france,France,1300.0,historian,europe
28623,Q28588341,Pierre-Nicolas Hébert,re_france,France,1691.0,historian,europe
18607,Q3260492,Louis-François Dubois de Saint-Gelais,re_france,France,1669.0,historian,europe
13740,Q11905518,Andreu Montserrat,re_france,France,1600.0,musicologist,europe
28692,Q1333551,Guy-Crescent Fagon,re_france,France,1638.0,botanist,europe
5972,Q2977749,Claude Mallemans de Messanges,re_france,France,1653.0,physicist,europe
17077,Q983291,Oronce Finé,re_france,France,1494.0,geographer | astronomer | mathematician,europe
23694,Q17174414,Claude Aubery,re_france,France,1501.0,philosopher,europe
28671,Q3385443,Pierre Hennier,re_france,France,1450.0,theologian,europe
15977,Q3132960,Henri Michelot,re_france,France,1601.0,geographer,europe
12243,Q3510267,Sébastien Pontault de Beaulieu,re_france,France,1612.0,geographer,europe
5032,Q1672415,Pierre de Jarric,re_france,France,1566.0,theologian | philosopher | historian,europe
10805,Q354563,Jean Mabillon,re_france,France,1632.0,theologian | historian,europe
9104,Q3574012,Yves d'Évreux,re_france,France,1577.0,zoologist | historian,europe
20006,Q1678153,Jacques d'Allonville,re_france,France,1671.0,astronomer | mathematician,europe
21811,Q921205,Philibert Orry,re_france,France,1689.0,economist,europe
15041,Q86981741,Antoine Parran,re_france,France,1587.0,musicologist,europe
25233,Q15504853,Jean Mathieu de Chazelles,re_france,France,1657.0,geographer,europe
28142,Q2960075,Charles Raffélis de Soissans,re_france,France,1691.0,historian,europe
15032,Q3420706,Raymond Breton,re_france,France,1609.0,linguist,europe
17102,Q3047880,Edmond Jean François Barbier,re_france,France,1689.0,historian,europe
7156,Q658109,Thierry of Chartres,re_france,France,1100.0,theologian | philosopher,europe
17838,Q1285841,Guillaume Le Vasseur de Beauplan,re_france,France,1595.0,geographer,europe
24583,Q353668,Guillaume Budé,re_france,France,1467.0,philosopher,europe
8696,Q2977875,Claude Mylon,re_france,France,1615.0,mathematician,europe
9902,Q1223067,Geoffrey of Vendôme,re_france,France,1093.0,theologian,europe
28211,Q15818578,Guillaume Adeline,re_france,France,1400.0,theologian,europe
19508,Q12899320,Christian Herlin,re_france,France,1550.0,mathematician,europe
12434,Q948156,Guillaume Postel,re_france,France,1510.0,geographer | linguist | mathematician,europe
19251,Q6851589,Miles of Marseilles,re_france,France,1294.0,philosopher,europe
